option_name_normalized,concept,concept_id,name_needs_review,raw_option_value,normalized_option_value
C_DIGO,PART_NUMBER,PRT,yes,03: Cover · LM.100.003,03_COVER_LM_100_003
C_DIGO,PART_NUMBER,PRT,yes,03: Firing mechanism · KL130160,03_FIRING_MECHANISM_KL130160
C_DIGO,PART_NUMBER,PRT,yes,03: Handle left · KL110150,03_HANDLE_LEFT_KL110150
C_DIGO,PART_NUMBER,PRT,yes,03: O-ring · 12x2.5 O-ring,03_O_RING_12X2_5_O_RING
C_DIGO,PART_NUMBER,PRT,yes,03: O-ring · 18x3,03_O_RING_18X3
C_DIGO,PART_NUMBER,PRT,yes,03: O-ring · 25x3,03_O_RING_25X3
C_DIGO,PART_NUMBER,PRT,yes,03: O-ring · 5x1.5,03_O_RING_5X1_5
C_DIGO,PART_NUMBER,PRT,yes,03: Pawl · LS.801.102,03_PAWL_LS_801_102
C_DIGO,PART_NUMBER,PRT,yes,03: Pin · 3x5 DIN6325,03_PIN_3X5_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,03: Roller · KL000007,03_ROLLER_KL000007
C_DIGO,PART_NUMBER,PRT,yes,03: Screw · M4x4 DIN913,03_SCREW_M4X4_DIN913
C_DIGO,PART_NUMBER,PRT,yes,03: Spring plunger screw · EH22030 M4x12,03_SPRING_PLUNGER_SCREW_EH22030_M4X12
C_DIGO,PART_NUMBER,PRT,yes,03: SPRING · LS.620.004,03_SPRING_LS_620_004
C_DIGO,PART_NUMBER,PRT,yes,04.1: O-ring · 4.3x2.4,04_1_O_RING_4_3X2_4
C_DIGO,PART_NUMBER,PRT,yes,04.2: O-ring · 5.3x2.4,04_2_O_RING_5_3X2_4
C_DIGO,PART_NUMBER,PRT,yes,04.3: O-ring · 6x2,04_3_O_RING_6X2
C_DIGO,PART_NUMBER,PRT,yes,04: Adjusting nut · KL120163,04_ADJUSTING_NUT_KL120163
C_DIGO,PART_NUMBER,PRT,yes,04: Adjusting nut · LS.910.004,04_ADJUSTING_NUT_LS_910_004
C_DIGO,PART_NUMBER,PRT,yes,04: Ball · d3,04_BALL_D3
C_DIGO,PART_NUMBER,PRT,yes,04: BALL · D3,04_BALL_D3
C_DIGO,PART_NUMBER,PRT,yes,04: Body · KL230120,04_BODY_KL230120
C_DIGO,PART_NUMBER,PRT,yes,04: Bush · LS.630.013,04_BUSH_LS_630_013
C_DIGO,PART_NUMBER,PRT,yes,04: Low pressure body · KL100242,04_LOW_PRESSURE_BODY_KL100242
C_DIGO,PART_NUMBER,PRT,yes,04: O-ring · 2.57x1.78 O-ring,04_O_RING_2_57X1_78_O_RING
C_DIGO,PART_NUMBER,PRT,yes,04: O-ring · 4.3x2.4,04_O_RING_4_3X2_4
C_DIGO,PART_NUMBER,PRT,yes,04: Pin · 3x12 DIN6325,04_PIN_3X12_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,04: Ring · LS.600.004,04_RING_LS_600_004
C_DIGO,PART_NUMBER,PRT,yes,04: Rod · KL000110,04_ROD_KL000110
C_DIGO,PART_NUMBER,PRT,yes,04: Rods end · KL100420,04_RODS_END_KL100420
C_DIGO,PART_NUMBER,PRT,yes,04: Screw · M3x6 DIN7991,04_SCREW_M3X6_DIN7991
C_DIGO,PART_NUMBER,PRT,yes,04: Screw · M3x6 DIN79910,04_SCREW_M3X6_DIN79910
C_DIGO,PART_NUMBER,PRT,yes,04: Screw · M4x6 DIN913,04_SCREW_M4X6_DIN913
C_DIGO,PART_NUMBER,PRT,yes,04: Shell · LMM.300.005,04_SHELL_LMM_300_005
C_DIGO,PART_NUMBER,PRT,yes,04: Spring left · KL110136-01,04_SPRING_LEFT_KL110136_01
C_DIGO,PART_NUMBER,PRT,yes,04: Spring · LS.900.022,04_SPRING_LS_900_022
C_DIGO,PART_NUMBER,PRT,yes,04: Spring · LS.900.045,04_SPRING_LS_900_045
C_DIGO,PART_NUMBER,PRT,yes,05: Adjusting screw · LMM.100.003,05_ADJUSTING_SCREW_LMM_100_003
C_DIGO,PART_NUMBER,PRT,yes,05: Adjusting screw · LS.910.006,05_ADJUSTING_SCREW_LS_910_006
C_DIGO,PART_NUMBER,PRT,yes,05: Back plug · KL110210,05_BACK_PLUG_KL110210
C_DIGO,PART_NUMBER,PRT,yes,05: Bush · LS.900.046,05_BUSH_LS_900_046
C_DIGO,PART_NUMBER,PRT,yes,05: Bushing · LMM.000.005,05_BUSHING_LMM_000_005
C_DIGO,PART_NUMBER,PRT,yes,05: CAP · LS.620.003,05_CAP_LS_620_003
C_DIGO,PART_NUMBER,PRT,yes,05: Cover · KL100403,05_COVER_KL100403
C_DIGO,PART_NUMBER,PRT,yes,05: Disc spring · 15x8.2x0.8,05_DISC_SPRING_15X8_2X0_8
C_DIGO,PART_NUMBER,PRT,yes,05: Hook · KL130132,05_HOOK_KL130132
C_DIGO,PART_NUMBER,PRT,yes,05: Magnet · F10x1.5,05_MAGNET_F10X1_5
C_DIGO,PART_NUMBER,PRT,yes,05: O-ring · 2.57x1.78,05_O_RING_2_57X1_78
C_DIGO,PART_NUMBER,PRT,yes,05: O-ring · 8.5x2.5,05_O_RING_8_5X2_5
C_DIGO,PART_NUMBER,PRT,yes,05: O-ring · 8x1.5 O-ring,05_O_RING_8X1_5_O_RING
C_DIGO,PART_NUMBER,PRT,yes,05: Pin · 3x14 DIN6325,05_PIN_3X14_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,05: Pin · KL110133,05_PIN_KL110133
C_DIGO,PART_NUMBER,PRT,yes,05: Screw · m36 DIN7991,05_SCREW_M36_DIN7991
C_DIGO,PART_NUMBER,PRT,yes,05: Screw · M4x4 DIN913,05_SCREW_M4X4_DIN913
C_DIGO,PART_NUMBER,PRT,yes,05: Screw · M6x25 STD11738,05_SCREW_M6X25_STD11738
C_DIGO,PART_NUMBER,PRT,yes,05: Sleeve  · KL100105,05_SLEEVE_KL100105
C_DIGO,PART_NUMBER,PRT,yes,06.1: Barrel 4.5x12x377,06_1_BARREL_4_5X12X377
C_DIGO,PART_NUMBER,PRT,yes,06.2: Barrel 5.5x12x377,06_2_BARREL_5_5X12X377
C_DIGO,PART_NUMBER,PRT,yes,06.3: Barrel 6.35x12x377,06_3_BARREL_6_35X12X377
C_DIGO,PART_NUMBER,PRT,yes,06: Bushing · KL000009,06_BUSHING_KL000009
C_DIGO,PART_NUMBER,PRT,yes,06: Handle right · KL110133,06_HANDLE_RIGHT_KL110133
C_DIGO,PART_NUMBER,PRT,yes,06: Handle right · KL110140,06_HANDLE_RIGHT_KL110140
C_DIGO,PART_NUMBER,PRT,yes,06: High pressure body · KL100241,06_HIGH_PRESSURE_BODY_KL100241
C_DIGO,PART_NUMBER,PRT,yes,06: Lever · KL220112,06_LEVER_KL220112
C_DIGO,PART_NUMBER,PRT,yes,06: O-ring · 12x2,06_O_RING_12X2
C_DIGO,PART_NUMBER,PRT,yes,06: O-ring · 25x3,06_O_RING_25X3
C_DIGO,PART_NUMBER,PRT,yes,06: O-ring · 28x1.5,06_O_RING_28X1_5
C_DIGO,PART_NUMBER,PRT,yes,06: O-ring · 5x1.5 O-ring,06_O_RING_5X1_5_O_RING
C_DIGO,PART_NUMBER,PRT,yes,06: O-ring · 5x2.5 O-ring,06_O_RING_5X2_5_O_RING
C_DIGO,PART_NUMBER,PRT,yes,06: Pin · 3x30 DIN6325,06_PIN_3X30_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,06: Safety · KL110162-01,06_SAFETY_KL110162_01
C_DIGO,PART_NUMBER,PRT,yes,06: Screw · M4x4 DIN913,06_SCREW_M4X4_DIN913
C_DIGO,PART_NUMBER,PRT,yes,06: SCREW · M4X8 DIN913,06_SCREW_M4X8_DIN913
C_DIGO,PART_NUMBER,PRT,yes,06: Screw · M5x8 ISO7380-1,06_SCREW_M5X8_ISO7380_1
C_DIGO,PART_NUMBER,PRT,yes,06: Spike · LS.900.041,06_SPIKE_LS_900_041
C_DIGO,PART_NUMBER,PRT,yes,06: Spring · LM.420.004,06_SPRING_LM_420_004
C_DIGO,PART_NUMBER,PRT,yes,07: Air regulator · KL000100,07_AIR_REGULATOR_KL000100
C_DIGO,PART_NUMBER,PRT,yes,07: Bushing · LMM.000.005,07_BUSHING_LMM_000_005
C_DIGO,PART_NUMBER,PRT,yes,07: Disc spring · 15x8.2x0.8,07_DISC_SPRING_15X8_2X0_8
C_DIGO,PART_NUMBER,PRT,yes,07: Earring · 3Df.Mat.000.000.007,07_EARRING_3DF_MAT_000_000_007
C_DIGO,PART_NUMBER,PRT,yes,07: EDgun Digital Measuring Unit · MN100000,07_EDGUN_DIGITAL_MEASURING_UNIT_MN100000
C_DIGO,PART_NUMBER,PRT,yes,07: Lever · KL110420,07_LEVER_KL110420
C_DIGO,PART_NUMBER,PRT,yes,07: Noozle · KL000102,07_NOOZLE_KL000102
C_DIGO,PART_NUMBER,PRT,yes,07: Nut · KL100108,07_NUT_KL100108
C_DIGO,PART_NUMBER,PRT,yes,07: O-ring · 3x1,07_O_RING_3X1
C_DIGO,PART_NUMBER,PRT,yes,07: Pin · 3X12DIN6325,07_PIN_3X12DIN6325
C_DIGO,PART_NUMBER,PRT,yes,07: Pin · 3x22 DIN6325,07_PIN_3X22_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,07: Pin · 4x24 DIN6325,07_PIN_4X24_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,07: RESERVOIR · KL000002,07_RESERVOIR_KL000002
C_DIGO,PART_NUMBER,PRT,yes,07: Rod · LMM.200.007,07_ROD_LMM_200_007
C_DIGO,PART_NUMBER,PRT,yes,07: Screw · M3x8 DIN7991,07_SCREW_M3X8_DIN7991
C_DIGO,PART_NUMBER,PRT,yes,07: Spring right · KL110136,07_SPRING_RIGHT_KL110136
C_DIGO,PART_NUMBER,PRT,yes,07: Spring · 6x1.8x4x0.4,07_SPRING_6X1_8X4X0_4
C_DIGO,PART_NUMBER,PRT,yes,08: Axis · 3Df.Kit.015.000.022,08_AXIS_3DF_KIT_015_000_022
C_DIGO,PART_NUMBER,PRT,yes,08: Ball · d3,08_BALL_D3
C_DIGO,PART_NUMBER,PRT,yes,08: High pressure body · KL000101,08_HIGH_PRESSURE_BODY_KL000101
C_DIGO,PART_NUMBER,PRT,yes,08: Nut · M3 STD5927,08_NUT_M3_STD5927
C_DIGO,PART_NUMBER,PRT,yes,08: O-ring · 18x2,08_O_RING_18X2
C_DIGO,PART_NUMBER,PRT,yes,08: Pin · 3x12 DIN6325,08_PIN_3X12_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,08: Pin · 3x6 DIN6325,08_PIN_3X6_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,08: PIN · 4X12 DIN6325,08_PIN_4X12_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,08: Ring · LMM.600.003,08_RING_LMM_600_003
C_DIGO,PART_NUMBER,PRT,yes,08: Sleeve · KL100102,08_SLEEVE_KL100102
C_DIGO,PART_NUMBER,PRT,yes,08: Sleeve · KL100106,08_SLEEVE_KL100106
C_DIGO,PART_NUMBER,PRT,yes,08: Spring · KL110134,08_SPRING_KL110134
C_DIGO,PART_NUMBER,PRT,yes,08: Spring · LS.620.004,08_SPRING_LS_620_004
C_DIGO,PART_NUMBER,PRT,yes,08: Stopper · 3Df.Mat.001.001.005,08_STOPPER_3DF_MAT_001_001_005
C_DIGO,PART_NUMBER,PRT,yes,08: Valve · KL100220,08_VALVE_KL100220
C_DIGO,PART_NUMBER,PRT,yes,08: Washing · M3 STD5927,08_WASHING_M3_STD5927
C_DIGO,PART_NUMBER,PRT,yes,08: Yoke · KL100122,08_YOKE_KL100122
C_DIGO,PART_NUMBER,PRT,yes,09: Axis · 3Df.Kit.015.000.022,09_AXIS_3DF_KIT_015_000_022
C_DIGO,PART_NUMBER,PRT,yes,09: Ball · d3,09_BALL_D3
C_DIGO,PART_NUMBER,PRT,yes,09: Forward plug · KL000005,09_FORWARD_PLUG_KL000005
C_DIGO,PART_NUMBER,PRT,yes,09: Hook · KL130123,09_HOOK_KL130123
C_DIGO,PART_NUMBER,PRT,yes,09: Nozzle · KL000102,09_NOZZLE_KL000102
C_DIGO,PART_NUMBER,PRT,yes,09: O-ring · 25x3,09_O_RING_25X3
C_DIGO,PART_NUMBER,PRT,yes,09: O-ring · 5x2.5,09_O_RING_5X2_5
C_DIGO,PART_NUMBER,PRT,yes,09: Pin · 3x10 DIN6325,09_PIN_3X10_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,09: PIN · 4X18 DIN6325,09_PIN_4X18_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,09: Screw · M5x16 STD11738,09_SCREW_M5X16_STD11738
C_DIGO,PART_NUMBER,PRT,yes,09: Slider · KL110430,09_SLIDER_KL110430
C_DIGO,PART_NUMBER,PRT,yes,09: Spring · KL100201,09_SPRING_KL100201
C_DIGO,PART_NUMBER,PRT,yes,09: Washing · 4 STD11371,09_WASHING_4_STD11371
C_DIGO,PART_NUMBER,PRT,yes,09: Washing · KL110164,09_WASHING_KL110164
C_DIGO,PART_NUMBER,PRT,yes,10.1: Stanrdard Tube · KL100101,10_1_STANRDARD_TUBE_KL100101
C_DIGO,PART_NUMBER,PRT,yes,10.2: Long Tube · KL100102,10_2_LONG_TUBE_KL100102
C_DIGO,PART_NUMBER,PRT,yes,10: EDgun Digital Measuring Unit · MN100000,10_EDGUN_DIGITAL_MEASURING_UNIT_MN100000
C_DIGO,PART_NUMBER,PRT,yes,10: O-ring · 3x1,10_O_RING_3X1
C_DIGO,PART_NUMBER,PRT,yes,10: PIN · 3X14 DIN6325,10_PIN_3X14_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,10: Pin · 3x30 DIN6325,10_PIN_3X30_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,10: Pin · 3x32 DIN6325,10_PIN_3X32_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,10: Plate · KL100402,10_PLATE_KL100402
C_DIGO,PART_NUMBER,PRT,yes,10: Roll · KL110135,10_ROLL_KL110135
C_DIGO,PART_NUMBER,PRT,yes,10: Safety · LS.900.005,10_SAFETY_LS_900_005
C_DIGO,PART_NUMBER,PRT,yes,10: Screw · M4x6 DIN914,10_SCREW_M4X6_DIN914
C_DIGO,PART_NUMBER,PRT,yes,10: Spring · 19x4.2x5x0.4,10_SPRING_19X4_2X5X0_4
C_DIGO,PART_NUMBER,PRT,yes,10: Stopper · 3Df.Mat.001.001.005,10_STOPPER_3DF_MAT_001_001_005
C_DIGO,PART_NUMBER,PRT,yes,10: Tube · KL100102,10_TUBE_KL100102
C_DIGO,PART_NUMBER,PRT,yes,10: Valve · LS.640.000,10_VALVE_LS_640_000
C_DIGO,PART_NUMBER,PRT,yes,11.1: Suppressor 4.5 · KL100001-4.5,11_1_SUPPRESSOR_4_5_KL100001_4_5
C_DIGO,PART_NUMBER,PRT,yes,11.2: Suppressor 5.5 · KL100001-5.5,11_2_SUPPRESSOR_5_5_KL100001_5_5
C_DIGO,PART_NUMBER,PRT,yes,11.3: Suppressor 6.35 · KL100001-6.35,11_3_SUPPRESSOR_6_35_KL100001_6_35
C_DIGO,PART_NUMBER,PRT,yes,11: Cap · R4.103.002,11_CAP_R4_103_002
C_DIGO,PART_NUMBER,PRT,yes,11: Pin · 3Df.Kit.015.000.026-01,11_PIN_3DF_KIT_015_000_026_01
C_DIGO,PART_NUMBER,PRT,yes,11: Rest · KL100103,11_REST_KL100103
C_DIGO,PART_NUMBER,PRT,yes,11: Safety · KL110162,11_SAFETY_KL110162
C_DIGO,PART_NUMBER,PRT,yes,11: Screw · M3x6 DIN7991,11_SCREW_M3X6_DIN7991
C_DIGO,PART_NUMBER,PRT,yes,11: SCREW · M4X4 DIN913,11_SCREW_M4X4_DIN913
C_DIGO,PART_NUMBER,PRT,yes,11: Spacer · LMM.211.005,11_SPACER_LMM_211_005
C_DIGO,PART_NUMBER,PRT,yes,11: Spring · LS.600.005,11_SPRING_LS_600_005
C_DIGO,PART_NUMBER,PRT,yes,12.1: Standard Barrel · 4.5x12x477MM,12_1_STANDARD_BARREL_4_5X12X477MM
C_DIGO,PART_NUMBER,PRT,yes,12.2: Standard Barrel · 5.5x12x477MM,12_2_STANDARD_BARREL_5_5X12X477MM
C_DIGO,PART_NUMBER,PRT,yes,12.3: Standard Barrel · 6.35x12x477MM,12_3_STANDARD_BARREL_6_35X12X477MM
C_DIGO,PART_NUMBER,PRT,yes,12.4: Long Barrel · 4.5x12x590MM,12_4_LONG_BARREL_4_5X12X590MM
C_DIGO,PART_NUMBER,PRT,yes,12.5: Long Barrel · 5.5x12x490MM,12_5_LONG_BARREL_5_5X12X490MM
C_DIGO,PART_NUMBER,PRT,yes,12.6: Long Barrel · 6.35x12x590MM,12_6_LONG_BARREL_6_35X12X590MM
C_DIGO,PART_NUMBER,PRT,yes,12: Hammer · KL130161,12_HAMMER_KL130161
C_DIGO,PART_NUMBER,PRT,yes,12: Lever · KL100404,12_LEVER_KL100404
C_DIGO,PART_NUMBER,PRT,yes,12: O-ring · 33x2,12_O_RING_33X2
C_DIGO,PART_NUMBER,PRT,yes,12: SCREW · M5X20 DIN913,12_SCREW_M5X20_DIN913
C_DIGO,PART_NUMBER,PRT,yes,12: Screw · M5x8 ISO7380-1,12_SCREW_M5X8_ISO7380_1
C_DIGO,PART_NUMBER,PRT,yes,12: Sear · LS.900.044,12_SEAR_LS_900_044
C_DIGO,PART_NUMBER,PRT,yes,13: Cap · KL200008,13_CAP_KL200008
C_DIGO,PART_NUMBER,PRT,yes,13: Ear · 3Df.Mat.002.000.007,13_EAR_3DF_MAT_002_000_007
C_DIGO,PART_NUMBER,PRT,yes,13: GUARD · LS.700.002,13_GUARD_LS_700_002
C_DIGO,PART_NUMBER,PRT,yes,13: Nut · KL100104,13_NUT_KL100104
C_DIGO,PART_NUMBER,PRT,yes,13: O-ring · 2.57x1.78,13_O_RING_2_57X1_78
C_DIGO,PART_NUMBER,PRT,yes,13: Pin · 3x14 DIN6325,13_PIN_3X14_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,13: Spring · LS.900.022,13_SPRING_LS_900_022
C_DIGO,PART_NUMBER,PRT,yes,14.1: Frame 4.5 · KL130400-4.5,14_1_FRAME_4_5_KL130400_4_5
C_DIGO,PART_NUMBER,PRT,yes,14.2: Frame 5.5 · KL130400-5.5,14_2_FRAME_5_5_KL130400_5_5
C_DIGO,PART_NUMBER,PRT,yes,14.3: Frame 6.35 · KL130400-6.35,14_3_FRAME_6_35_KL130400_6_35
C_DIGO,PART_NUMBER,PRT,yes,14: Axis · 3Df.Kit.015.000.022-01,14_AXIS_3DF_KIT_015_000_022_01
C_DIGO,PART_NUMBER,PRT,yes,14: O-ring · 36.5x2,14_O_RING_36_5X2
C_DIGO,PART_NUMBER,PRT,yes,14: Pin · 3x20 DIN6325,14_PIN_3X20_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,14: Rod · 3Df.Mat.002.000.008,14_ROD_3DF_MAT_002_000_008
C_DIGO,PART_NUMBER,PRT,yes,14: SCREW · M5X12 STD11738,14_SCREW_M5X12_STD11738
C_DIGO,PART_NUMBER,PRT,yes,14: Tube · KL100002,14_TUBE_KL100002
C_DIGO,PART_NUMBER,PRT,yes,15.1: Magazine 4.5 · KL130181,15_1_MAGAZINE_4_5_KL130181
C_DIGO,PART_NUMBER,PRT,yes,15.1: Suppressor 4.5 · KL100001-4.5,15_1_SUPPRESSOR_4_5_KL100001_4_5
C_DIGO,PART_NUMBER,PRT,yes,15.2: Magazine 5.5 · 3Df.Kit.015.005.000,15_2_MAGAZINE_5_5_3DF_KIT_015_005_000
C_DIGO,PART_NUMBER,PRT,yes,15.2: Suppressor 5.5 · KL100001-5.5,15_2_SUPPRESSOR_5_5_KL100001_5_5
C_DIGO,PART_NUMBER,PRT,yes,15.3: Magazine 6.35 · 3Df.Kit.015.005.000,15_3_MAGAZINE_6_35_3DF_KIT_015_005_000
C_DIGO,PART_NUMBER,PRT,yes,15.3: Magazine 6.35 · 3Df.Kit.016.005.000,15_3_MAGAZINE_6_35_3DF_KIT_016_005_000
C_DIGO,PART_NUMBER,PRT,yes,15.3: Suppressor 6.35 · KL100001-6.35,15_3_SUPPRESSOR_6_35_KL100001_6_35
C_DIGO,PART_NUMBER,PRT,yes,15: GRIP · LS.000.006,15_GRIP_LS_000_006
C_DIGO,PART_NUMBER,PRT,yes,15: Screw · M5x12 STD11738,15_SCREW_M5X12_STD11738
C_DIGO,PART_NUMBER,PRT,yes,15: Spring · KL130169,15_SPRING_KL130169
C_DIGO,PART_NUMBER,PRT,yes,15: Spring · LS.900.047,15_SPRING_LS_900_047
C_DIGO,PART_NUMBER,PRT,yes,16: Guide · LS.900.043,16_GUIDE_LS_900_043
C_DIGO,PART_NUMBER,PRT,yes,16: O-ring · 33x2,16_O_RING_33X2
C_DIGO,PART_NUMBER,PRT,yes,16: O-ring · 8x2.5,16_O_RING_8X2_5
C_DIGO,PART_NUMBER,PRT,yes,16: SCREW · M5X35 STD11738,16_SCREW_M5X35_STD11738
C_DIGO,PART_NUMBER,PRT,yes,16: Washing · KL110163,16_WASHING_KL110163
C_DIGO,PART_NUMBER,PRT,yes,17: Cap · KL200008,17_CAP_KL200008
C_DIGO,PART_NUMBER,PRT,yes,17: CAP · LS.000.007,17_CAP_LS_000_007
C_DIGO,PART_NUMBER,PRT,yes,17: Hammer · A00000922,17_HAMMER_A00000922
C_DIGO,PART_NUMBER,PRT,yes,17: Pin · 3x6 DIN6325,17_PIN_3X6_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,17: Reservoir short · KL110200-00,17_RESERVOIR_SHORT_KL110200_00
C_DIGO,PART_NUMBER,PRT,yes,18.1: Frame 4.5 · KL130400-4.5,18_1_FRAME_4_5_KL130400_4_5
C_DIGO,PART_NUMBER,PRT,yes,18.2: Frame 5.5 · KL130400-5.5,18_2_FRAME_5_5_KL130400_5_5
C_DIGO,PART_NUMBER,PRT,yes,18.3: Frame 6.35 · KL130400-6.35,18_3_FRAME_6_35_KL130400_6_35
C_DIGO,PART_NUMBER,PRT,yes,18: Handle · LS.900.023,18_HANDLE_LS_900_023
C_DIGO,PART_NUMBER,PRT,yes,18: SCREW · M6X12 DIN7991,18_SCREW_M6X12_DIN7991
C_DIGO,PART_NUMBER,PRT,yes,18: Sear · KL130162,18_SEAR_KL130162
C_DIGO,PART_NUMBER,PRT,yes,18: Wedge · KL130500,18_WEDGE_KL130500
C_DIGO,PART_NUMBER,PRT,yes,19.1: BARREL .177X12X250MM,19_1_BARREL_177X12X250MM
C_DIGO,PART_NUMBER,PRT,yes,19.2: BARREL .20X12X250MM,19_2_BARREL_20X12X250MM
C_DIGO,PART_NUMBER,PRT,yes,19.3: BARREL .22X12X250MM,19_3_BARREL_22X12X250MM
C_DIGO,PART_NUMBER,PRT,yes,19.4: BARREL .25X12X250MM,19_4_BARREL_25X12X250MM
C_DIGO,PART_NUMBER,PRT,yes,19.5: BARREL .177X12X350MM,19_5_BARREL_177X12X350MM
C_DIGO,PART_NUMBER,PRT,yes,19.6: BARREL .20X12X350MM,19_6_BARREL_20X12X350MM
C_DIGO,PART_NUMBER,PRT,yes,19.7: BARREL .22X12X350MM,19_7_BARREL_22X12X350MM
C_DIGO,PART_NUMBER,PRT,yes,19.8: BARREL .25X12X350MM,19_8_BARREL_25X12X350MM
C_DIGO,PART_NUMBER,PRT,yes,19: Earring · 3Df.Mat.000.000.007-01,19_EARRING_3DF_MAT_000_000_007_01
C_DIGO,PART_NUMBER,PRT,yes,19: Screw · M5x12 STD11738,19_SCREW_M5X12_STD11738
C_DIGO,PART_NUMBER,PRT,yes,19: Stock · KL200800,19_STOCK_KL200800
C_DIGO,PART_NUMBER,PRT,yes,19: Trigger · LS.900.003,19_TRIGGER_LS_900_003
C_DIGO,PART_NUMBER,PRT,yes,20: Adjusting mechanism · LS.911.000,20_ADJUSTING_MECHANISM_LS_911_000
C_DIGO,PART_NUMBER,PRT,yes,20: O-ring · 8x2.5,20_O_RING_8X2_5
C_DIGO,PART_NUMBER,PRT,yes,20: Screw · M5x20 STD11738,20_SCREW_M5X20_STD11738
C_DIGO,PART_NUMBER,PRT,yes,20: TUBE · LS.900.034,20_TUBE_LS_900_034
C_DIGO,PART_NUMBER,PRT,yes,20: Washing · KL110164,20_WASHING_KL110164
C_DIGO,PART_NUMBER,PRT,yes,21.1: Reservoir Standard · KL110200-01,21_1_RESERVOIR_STANDARD_KL110200_01
C_DIGO,PART_NUMBER,PRT,yes,21.2: Reservoir Long · KL110200-02,21_2_RESERVOIR_LONG_KL110200_02
C_DIGO,PART_NUMBER,PRT,yes,21: Magnet · F15x4,21_MAGNET_F15X4
C_DIGO,PART_NUMBER,PRT,yes,21: Pin · 3x22 DIN6325,21_PIN_3X22_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,21: TUBE · LS.900.017,21_TUBE_LS_900_017
C_DIGO,PART_NUMBER,PRT,yes,22: Pin · 3x26 DIN6325,22_PIN_3X26_DIN6325
C_DIGO,PART_NUMBER,PRT,yes,22: Plate · LS.900.037,22_PLATE_LS_900_037
C_DIGO,PART_NUMBER,PRT,yes,22: SUPRESSOR · LS.900.032,22_SUPRESSOR_LS_900_032
C_DIGO,PART_NUMBER,PRT,yes,22: Wedge · KL130500,22_WEDGE_KL130500
C_DIGO,PART_NUMBER,PRT,yes,23.1: Stock standard · KL200600,23_1_STOCK_STANDARD_KL200600
C_DIGO,PART_NUMBER,PRT,yes,23.2: Stock long · KL200500,23_2_STOCK_LONG_KL200500
C_DIGO,PART_NUMBER,PRT,yes,23: O-RING · 29X2 O-RING,23_O_RING_29X2_O_RING
C_DIGO,PART_NUMBER,PRT,yes,23: Plate · LS.900.013,23_PLATE_LS_900_013
C_DIGO,PART_NUMBER,PRT,yes,24: CAP · LS.900.031,24_CAP_LS_900_031
C_DIGO,PART_NUMBER,PRT,yes,24: Guard · KL200009,24_GUARD_KL200009
C_DIGO,PART_NUMBER,PRT,yes,24: Screw · M6x20 ISO7380-1,24_SCREW_M6X20_ISO7380_1
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,1,1
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,10,10
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,11,11
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,12,12
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,13,13
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,14,14
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,15,15
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,16,16
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,17,17
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,18,18
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,19,19
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,2,2
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,20,20
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,21,21
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,22,22
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,23,23
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,24,24
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,3,3
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,4,4
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,5,5
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,6,6
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,7,7
N_MERO_DE_PIEZA,PART_NUMBER,PRT,yes,8,8
